arquivo,numero,codigo_ocorrencia,join,fatal,n_fatalidades,nivel_dano,h_total,h_tipo,h_total_30d,h_total_24h,idade_pic,fonte_horas,tipo_operacao,fase_voo,motor_tipo,motor_qtd,pmd,assentos,ano_fabricacao,fabricante,modelo,tipo_ocorrencia,tipo_icao,uf,ano_ocorrencia,meteo,total_recomendacoes,fator_humano,fator_operacional,fator_material,n_fatores
pt_ndn_04_02_11.pdf,A-036/CENIPA/2012,44549,numero,1,1,LEVE,380.0,100.0,50.0,1.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1361,4,1976,NEIVA INDUSTRIA AERONAUTICA,EMB-710C,OUTROS,OTHR,BA,2011,,4,1,1,0,6
pt_ngf_03_09_07.pdf,A-055/CENIPA/2010,30475,numero,0,0,SUBSTANCIAL,8000.0,700.0,7.58,0.0,,tabela,TÁXI AÉREO,SUBIDA,PISTÃO,1,1202,4,1976,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,FALHA DO MOTOR EM VOO,SCF-PP,PA,2007,,5,0,1,0,3
pt_niq_30_11_08.pdf,A-046/CENIPA/2010,34495,numero,0,0,SUBSTANCIAL,2300.0,300.0,10.0,2.33,,tabela,PRIVADA,SUBIDA,PISTÃO,1,1202,4,1976,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,FALHA DO MOTOR EM VOO,SCF-PP,PR,2008,,1,0,1,0,2
pt_njc_14_07_11.pdf,A-093/CENIPA/2012,44837,numero,0,0,SUBSTANCIAL,210.0,23.0,23.0,0.42,,tabela,PRIVADA,CIRCUITO DE TRÁFEGO,PISTÃO,1,1202,4,1976,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PANE SECA,FUEL,MT,2011,,1,0,1,0,2
pt_nkg_30_06_14.pdf,A-116/CENIPA/2014,51654,numero,0,0,SUBSTANCIAL,6000.0,3800.0,,,,narrativa,PRIVADA,CRUZEIRO,PISTÃO,1,1202,4,1976,NEIVA,EMB-711C,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,RS,2014,VMC,0,0,1,0,3
pt_nkj_06_04_12.pdf,A-534/CENIPA/2014,45734,numero,0,0,SUBSTANCIAL,230.0,170.0,,,,narrativa,PRIVADA,CRUZEIRO,PISTÃO,1,1202,4,1977,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,FALHA DO MOTOR EM VOO,SCF-PP,MG,2012,,0,0,1,0,1
pt_nkj_29_12_09.pdf,A-051/CENIPA/2011,38835,numero,0,0,SUBSTANCIAL,88.5,17.0,13.42,1.5,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1202,4,1977,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,OUTROS,OTHR,GO,2009,,1,0,1,0,6
pt_nks_06_03_12.pdf,A-040/CENIPA/2013,47074,numero,0,0,SUBSTANCIAL,278.33,,,,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,2177,1,1978,PIPER AIRCRAFT,PA-36-375,FALHA DO MOTOR EM VOO,SCF-PP,PR,2013,VMC,2,0,1,0,2
pt_nlc_01_11_08.pdf,A-056/CENIPA/2010,34416,numero,0,0,DESTRUÍDA,12000.0,500.0,8.0,0.0,,tabela,PRIVADA,DESCIDA,PISTÃO,1,1202,4,1977,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,OUTROS,OTHR,AC,2008,,2,0,1,0,3
pt_noe_08_11_13.pdf,A-201/CENIPA/2013,50332,numero,0,0,SUBSTANCIAL,30.0,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1202,4,1977,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,PR,2013,,0,0,1,0,2
pt_nqx_07_02_10.pdf,A-031/CENIPA/2011,39115,numero,0,0,SUBSTANCIAL,267.17,179.92,38.58,2.58,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1202,4,1979,NEIVA,EMB-711A,PANE SECA,FUEL,BA,2010,,2,1,1,0,6
pt_nrr_14_08_06.pdf,A-026/CENIPA/2010,77544,mat_unico,0,0,SUBSTANCIAL,1200.0,60.0,30.0,3.0,,tabela,TÁXI AÉREO,CRUZEIRO,PISTÃO,1,1248,4,1979,NEIVA,EMB-711B,FALHA DO MOTOR EM VOO,SCF-PP,PA,2017,,2,1,1,0,3
pt_nut_25_01_11.pdf,A-023/CENIPA/2011,43776,numero,0,0,SUBSTANCIAL,1200.0,98.0,20.0,5.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1157,4,1979,NEIVA INDUSTRIA AERONAUTICA,EMB-712,PERDA DE CONTROLE NO SOLO,LOC-G,MT,2011,,3,0,1,0,3
pt_nyl_30_08_09.pdf,A-081/CENIPA/2011,38426,numero,0,0,SUBSTANCIAL,136.92,0.83,25.83,47.83,,tabela,INSTRUÇÃO,MANOBRA,PISTÃO,1,1315,4,1980,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,FALHA DO MOTOR EM VOO,SCF-PP,SP,2009,,2,0,1,0,1
pt_nys_07_11_04.pdf,A-015/CENIPA/2013,46852,numero,0,0,DESTRUÍDA,1500.0,900.0,,0.58,,tabela,TÁXI AÉREO,ARREMETIDA NO AR,PISTÃO,2,2073,6,1979,EMBRAER,EMB-810C,PERDA DE CONTROLE EM VOO,LOC-I,AM,2013,,0,0,1,0,1
pt_oco_09_07_13.pdf,A-128/CENIPA/2013,49122,numero,0,0,SUBSTANCIAL,990.0,8.0,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,1247,4,1990,PIPER AIRCRAFT,PA-28R-201,POUSO SEM TREM,ARC,RS,2013,,0,0,1,0,1
pt_ofd_08_02_12.pdf,A-055/CENIPA/2013,47351,numero,0,0,SUBSTANCIAL,5500.0,70.0,38.0,13.0,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1800,1,2005,NEIVA,EMB-202A,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2013,,0,0,0,0,0
pt_ohl_23_01_10.pdf,A-010/CENIPA/2011,39321,numero,1,1,DESTRUÍDA,2500.0,750.0,15.0,13.25,,tabela,PRIVADA,POUSO,PISTÃO,1,1724,6,1981,CESSNA AIRCRAFT,210N,PERDA DE CONTROLE EM VOO,LOC-I,MT,2010,,2,0,1,0,3
pt_oid_26_02_10.pdf,A-032/CENIPA/2013,47015,numero,0,0,SUBSTANCIAL,2700.0,1000.0,30.0,2.0,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3629,1,2012,AIR TRACTOR,AT-502B,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MG,2013,,1,1,1,0,8
pt_okz_25_08_12.pdf,A-034/CENIPA/2013,47016,numero,0,0,SUBSTANCIAL,7000.0,500.0,15.0,0.83,,tabela,PRIVADA,VOO A BAIXA ALTURA,PISTÃO,1,840,2,0,AEROTEC,A-122-B,PERDA DE CONTROLE EM VOO,LOC-I,SC,2013,,0,0,0,0,0
pt_onx_12_02_12.pdf,A-542/CENIPA/2015,45466,numero,0,0,SUBSTANCIAL,9000.0,5000.0,20.7,7.43,,tabela,PRIVADA,POUSO,PISTÃO,2,2495,6,1979,CESSNA AIRCRAFT,310R,POUSO SEM TREM,ARC,SP,2012,,0,1,1,0,3
pt_ooh_17_09_07.pdf,A-068/CENIPA/2009,30555,numero,1,2,SUBSTANCIAL,1000.0,85.0,15.0,5.42,,tabela,PRIVADA,CRUZEIRO,PISTÃO,2,3050,6,1969,BEECH AIRCRAFT,60,PANE SECA,FUEL,GO,2007,,8,0,1,0,4
pt_oqr_09_07_12.pdf,A-003/CENIPA/2014,52936,numero,0,0,SUBSTANCIAL,6500.0,800.0,48.0,6.0,,tabela,AGRÍCOLA,CORRIDA APÓS POUSO,TURBOÉLICE,1,3629,1,2012,AIR TRACTOR,AT-502B,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OTHR,MT,2014,,0,0,0,0,0
pt_osg_23_05_11.pdf,A-044/CENIPA/2013,47075,numero,0,0,NENHUM,6200.0,4800.0,40.25,0.0,,tabela,TÁXI AÉREO,DECOLAGEM,PISTÃO,2,2449,6,1974,BEECH AIRCRAFT,58,COM PARA-BRISAS / JANELA / PORTA,SCF-NP,AM,2013,,0,0,1,0,3
pt_osr_23_11_08.pdf,A-038/CENIPA/2010,34501,numero,1,2,DESTRUÍDA,10000.0,,,2.08,,tabela,PRIVADA,APROXIMAÇÃO FINAL,TURBOÉLICE,2,5670,10,1981,BEECH AIRCRAFT,200,FALHA DO MOTOR EM VOO,SCF-PP,PE,2008,,1,1,1,0,9
pt_ovc_04_11_07.pdf,A-009/CENIPA/2011,31078,numero,1,8,DESTRUÍDA,10049.92,3749.92,27.92,1.92,,tabela,TÁXI AÉREO,SUBIDA,JATO,2,8301,10,1981,LEARJET,35A,PERDA DE CONTROLE EM VOO,LOC-I,SP,2007,,2,1,1,1,11
pt_pac_03_09_08.pdf,A-063/CENIPA/2013,47354,numero,0,0,SUBSTANCIAL,2251.67,1607.67,3.67,0.0,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1724,6,1975,CESSNA AIRCRAFT,T210L,FALHA DO MOTOR EM VOO,SCF-PP,GO,2013,,0,0,1,0,1
pt_ppj_25_07_13.pdf,A-134/CENIPA/2013,49118,numero,0,0,SUBSTANCIAL,40.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1315,2,1999,GIPPSLAND,GA200C,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,TO,2013,,0,0,1,0,3
pt_ptb_28_02_12.pdf,A-626/CENIPA/2014,45573,numero,1,1,SUBSTANCIAL,12000.0,158.0,43.0,,,tabela,TÁXI AÉREO,DECOLAGEM,TURBOÉLICE,1,3969,11,1999,CESSNA AIRCRAFT,208B,COM COMANDOS DE VOO,SCF-NP,AM,2012,,2,1,1,0,10
pt_rcv_23_11_07_1.pdf,A-559/CENIPA/2014,31080,numero,0,0,DESTRUÍDA,29000.0,3850.0,55.0,0.17,,tabela,TÁXI AÉREO,ARREMETIDA NO AR,PISTÃO,2,2073,6,1980,EMBRAER,EMB-810C,PERDA DE CONTROLE EM VOO,LOC-I,AM,2007,,2,0,1,0,5
pt_rde_08_02_09.pdf.pdf,A-042/CENIPA/2012,35175,numero,0,0,SUBSTANCIAL,2400.0,1000.0,2.5,2.5,,tabela,PRIVADA,POUSO,PISTÃO,1,1542,7,1981,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2009,,3,1,1,0,10
pt_rfu_03_07_09x.pdf,A-006/CENIPA/2011,38255,numero,0,0,SUBSTANCIAL,5597.25,152.5,39.75,3.5,,tabela,TÁXI AÉREO,SUBIDA,PISTÃO,2,2073,6,1980,EMBRAER,EMB-810C,INDETERMINADO,UNK,MA,2009,,3,0,1,0,5
pt_rgg_24_05_11.pdf,A-126/CENIPA/2012,44577,numero,0,0,SUBSTANCIAL,2000.0,200.0,50.0,2.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,2,2073,6,1981,EMBRAER,EMB-810C,POUSO EM LOCAL NÃO PREVISTO,OTHR,BA,2011,,2,1,1,0,11
pt_rhw_19_01_11.pdf,A-043/CENIPA/2011,43706,numero,0,0,SUBSTANCIAL,20000.0,5000.0,50.0,4.5,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1633,7,1980,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,FALHA DO MOTOR EM VOO,SCF-PP,AM,2011,,7,0,1,0,1
pt_rlj_27_10_12.pdf,A-146/CENIPA/2013,49451,numero,0,0,SUBSTANCIAL,,,,,,narrativa,INSTRUÇÃO,DECOLAGEM,PISTÃO,1,840,2,1978,XAVANTE,A-122-B,PERDA DE CONTROLE NO SOLO,LOC-G,GO,2013,,0,0,1,0,2
pt_rlk_24_07_10.pdf,A-075/CENIPA/2011,42387,numero,0,0,SUBSTANCIAL,485.67,72.5,22.0,1.0,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1315,4,1981,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,EXCURSÃO DE PISTA,RE,MA,2010,,1,0,1,0,5
pt_rmg_19_04_08.pdf.pdf,A-041/CENIPA/2012,32376,numero,0,0,SUBSTANCIAL,6000.0,2000.0,16.0,1.5,,tabela,PRIVADA,CRUZEIRO,PISTÃO,2,2073,6,1981,EMBRAER,EMB-810C,VOO CONTROLADO CONTRA O TERRENO,CFIT,SP,2008,,3,0,1,0,4
pt_rmx_06_08_10_1.pdf,A-076/CENIPA/2011,42287,numero,0,0,SUBSTANCIAL,3672.0,829.0,42.83,3.0,,tabela,TÁXI AÉREO,DECOLAGEM,PISTÃO,2,2073,6,1982,EMBRAER,EMB-810C,FALHA DO MOTOR EM VOO,SCF-PP,PA,2010,,2,0,1,0,2
pt_rps_10_12_13.pdf,A-217/CENIPA/2013,50346,numero,0,0,SUBSTANCIAL,250.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1315,4,1983,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,POUSO SEM TREM,ARC,DF,2013,,0,0,1,0,1
pt_rpu_22_08_12.pdf,A-049/CENIPA/2013,47138,numero,0,0,SUBSTANCIAL,4633.0,1100.0,16.0,0.5,,tabela,PRIVADA,POUSO,PISTÃO,1,1496,6,1963,CESSNA AIRCRAFT,206,FALHA DO MOTOR EM VOO,SCF-PP,AM,2013,,0,0,0,0,0
pt_rvi_07_02_07.pdf,A-127/CENIPA/2011,28395,numero,1,6,DESTRUÍDA,1000.0,356.0,21.3,3.5,,tabela,PRIVADA,CRUZEIRO,PISTÃO,2,2155,7,1985,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,FALHA ESTRUTURAL,SCF-NP,MT,2007,,1,0,1,0,4
pt_rvs_27_08_08.pdf,A-045/CENIPA/2012,34077,numero,0,0,LEVE,10000.0,4000.0,54.67,5.0,,tabela,TÁXI AÉREO,POUSO,PISTÃO,1,1633,7,1986,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PERDA DE COMPONENTE EM VOO,SCF-NP,RR,2008,,2,0,1,0,3
pt_ryc_21_09_09.pdf,A-060/CENIPA/2013,47296,numero,1,1,DESTRUÍDA,1579.17,,20.0,2.75,,tabela,AGRÍCOLA,INDETERMINADA,PISTÃO,1,1800,1,1974,NEIVA INDUSTRIA AERONAUTICA,EMB-201,INDETERMINADO,UNK,MT,2013,,0,0,0,0,0
pt_ryd_01_05_11.pdf,A-090/CENIPA/2011,44464,numero,0,0,SUBSTANCIAL,1800.0,850.0,4.17,0.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1315,4,1985,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,PERDA DE CONTROLE NO SOLO,LOC-G,MS,2011,,6,0,1,0,4
pt_sea_07_02_09_1.pdf,A-018/CENIPA/2010,34935,numero,1,24,DESTRUÍDA,18870.5,7795.67,27.92,62.58,,tabela,TÁXI AÉREO,CRUZEIRO,TURBOÉLICE,2,5670,21,1981,EMBRAER,EMB-110P1,FALHA DO MOTOR EM VOO,SCF-PP,AM,2009,,22,1,1,1,17
pt_sni_10_05_14.pdf,A-097/CENIPA/2014,51394,numero,0,0,SUBSTANCIAL,400.0,50.0,,,,narrativa,PRIVADA,CIRCUITO DE TRÁFEGO,PISTÃO,1,1338,4,1977,CESSNA AIRCRAFT,182Q,FALHA DO MOTOR EM VOO,SCF-PP,PR,2014,,0,0,0,0,0
pt_sul_07_06_13.pdf,A-108/CENIPA/2013,48797,numero,0,0,DESTRUÍDA,1460.0,180.0,44.0,0.0,,tabela,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,3629,1,2012,AIR TRACTOR,AT-502B,PERDA DE CONTROLE NO SOLO,LOC-G,MT,2013,,2,1,1,0,7
pt_taf_25_01_10.pdf,A-122/CENIPA/2012,39318,numero,1,2,SUBSTANCIAL,12350.0,3887.25,15.0,,,tabela,TÁXI AÉREO,DESCIDA,TURBOÉLICE,2,5600,1,1976,EMBRAER,EMB-110,FALHA DO MOTOR EM VOO,SCF-PP,PA,2010,,5,1,1,0,9
pt_taw_10_10_08.pdf,A-540/CENIPA/2016,33835,numero,0,0,SUBSTANCIAL,4591.67,457.1,46.2,0.0,,tabela,TÁXI AÉREO,POUSO,TURBOÉLICE,2,5670,20,1980,EMBRAER,EMB-110P1,PERDA DE CONTROLE NO SOLO,LOC-G,PR,2008,VMC,4,0,1,0,4
pt_uaw_22_11_07.pdf,A-035/CENIPA/2010,31079,numero,0,0,DESTRUÍDA,2500.0,2000.0,30.0,2.5,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,1985,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,RS,2007,,1,0,1,0,4
pt_ucl_06_01_12.pdf,A-071/CENIPA/2013,47665,numero,0,0,SUBSTANCIAL,,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1800,1,2010,EMBRAER,EMB-202A,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2013,,0,0,0,0,0
pt_udd_09_01_12.pdf,A-072/CENIPA/2013,47694,numero,0,0,SUBSTANCIAL,,,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1043,4,1963,CESSNA AIRCRAFT,172D,PERDA DE CONTROLE NO SOLO,LOC-G,MT,2013,,0,0,0,0,0
pt_udg_08_11_13.pdf,A-202/CENIPA/2013,50131,numero,0,0,SUBSTANCIAL,2000.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1800,1,1987,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PERDA DE CONTROLE NO SOLO,LOC-G,RS,2013,,0,0,1,0,1
pt_udh_23_01_12.pdf,A-059/CENIPA/2013,45412,numero,1,2,DESTRUÍDA,6000.0,5000.0,20.0,4.0,,tabela,AGRÍCOLA,INDETERMINADA,PISTÃO,1,1800,1,1988,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PERDA DE COMPONENTE EM VOO,SCF-NP,MA,2012,,2,1,1,0,10
pt_udo_11_01_14.pdf,A-011/CENIPA/2014,52940,numero,0,0,SUBSTANCIAL,440.0,280.0,,,,narrativa,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,1987,NEIVA,EMB-201A,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,PR,2014,,0,0,1,0,1
pt_uep_14_10_09.pdf,A-092/CENIPA/2011,38658,numero,0,0,SUBSTANCIAL,2900.0,2500.0,0.5,0.5,,tabela,AGRÍCOLA,VOO A BAIXA ALTURA,PISTÃO,1,1800,1,1989,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PERDA DE CONTROLE EM VOO,LOC-I,MS,2009,,9,0,1,0,3
pt_ueq_08_10-14.pdf,A-168/CENIPA/2014,52633,numero,0,0,SUBSTANCIAL,720.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1800,1,1989,NEIVA,EMB-201A,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,RS,2014,,0,0,1,0,1
pt_ufb_14_01_14.pdf,A-014/CENIPA/2014,50984,numero,0,0,SUBSTANCIAL,444.0,12.0,,,,narrativa,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,1989,NEIVA,EMB-201A,PERDA DE CONTROLE EM VOO,LOC-I,PR,2014,,0,0,1,0,3
pt_ugc_06_04_14_1.pdf,A-069/CENIPA/2014,50919,numero,0,0,SUBSTANCIAL,1500.0,50.0,,,,narrativa,AGRÍCOLA,CIRCUITO DE TRÁFEGO,PISTÃO,1,1800,1,1991,NEIVA,EMB-201A,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,PR,2014,VMC,0,0,1,0,2
pt_uhf_29_12_10.pdf,A-087/CENIPA/2012,43726,numero,0,0,SUBSTANCIAL,600.0,80.0,21.0,1.0,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,1992,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PERDA DE CONTROLE EM VOO,LOC-I,RS,2010,,6,0,1,0,6
pt_uil_15_02_12.pdf,A-082/8CENIPA/2013,45586,mat+data,0,0,SUBSTANCIAL,,,,,,narrativa,AGRÍCOLA,OUTRA FASE,PISTÃO,1,1800,1,1994,NEIVA INDUSTRIA AERONAUTICA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,RS,2012,,0,0,0,0,0
pt_uip_13_12_13.pdf,A-220/CENIPA/2013,50245,numero,0,0,SUBSTANCIAL,2.0,,,,,narrativa,PRIVADA,CRUZEIRO,PISTÃO,1,1550,1,1994,NEIVA INDUSTRIA AERONAUTICA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MT,2013,,0,0,1,0,2
pt_uix_16_11_10.pdf,A-087/CENIPA/2011,43262,numero,0,0,SUBSTANCIAL,5000.0,2500.0,7.0,0.5,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1800,1,1994,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PERDA DE CONTROLE NO SOLO,LOC-G,PR,2010,,7,0,1,0,3
pt_uka_18_04_13.pdf,A-070/CENIPA/2013,47674,numero,0,0,SUBSTANCIAL,10000.0,,,,,narrativa,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,1995,NEIVA INDUSTRIA AERONAUTICA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MS,2013,,0,0,0,0,0
pt_uka_27_01_09.pdf,A-047/CENIPA/2009,34955,numero,0,0,SUBSTANCIAL,7535.0,5253.0,73.0,3.42,,tabela,AGRÍCOLA,VOO A BAIXA ALTURA,PISTÃO,1,1800,1,1995,NEIVA INDUSTRIA AERONAUTICA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MS,2009,,7,0,1,0,2
pt_uks_23_09_09.pdf,A-047/CENIPA/2011,38635,numero,0,0,SUBSTANCIAL,441.08,20.42,9.92,1.42,,tabela,AGRÍCOLA,OUTRA FASE,PISTÃO,1,1800,1,1998,NEIVA,EMB-202,PERDA DE CONTROLE EM VOO,LOC-I,PR,2009,,1,0,1,0,4
pt_ukv_30_01_07.pdf,A-077/CENIPA/2009,44755,numero,1,1,DESTRUÍDA,842.67,335.67,72.33,2.0,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,1550,1,1998,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PERDA DE CONTROLE EM VOO,LOC-I,MT,2007,,7,1,1,0,9
pt_uml_07_02_10.pdf,A-032/CENIPA/2011,39405,numero,0,0,SUBSTANCIAL,1051.33,558.92,135.33,8.92,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,2000,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PERDA DE CONTROLE EM VOO,LOC-I,MT,2010,,1,0,1,0,3
pt_umv_07_12_12.pdf,A-047/CENIPA/2014,50977,numero,1,1,SUBSTANCIAL,1800.0,1435.0,26.42,3.5,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,1993,NEIVA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MA,2014,,0,1,1,0,3
pt_unb_27_04_14.pdf,A-086/CENIPA/2014,51393,numero,0,0,SUBSTANCIAL,580.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1800,1,0,NEIVA,EMB-202,PERDA DE CONTROLE EM VOO,LOC-I,MT,2014,,1,1,1,0,8
pt_unf_06_12_12.pdf,A-153/CENIPA/2013,49592,numero,0,0,DESTRUÍDA,,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,1633,6,1974,BEECH AIRCRAFT,A36,PERDA DE CONTROLE EM VOO,LOC-I,MS,2013,,0,0,1,0,2
pt_unq_01_02_07.pdf,A-044/CENIPA/2010,30037,numero,0,0,***,898.17,433.92,30.0,1.33,,tabela,AGRÍCOLA,VOO A BAIXA ALTURA,PISTÃO,1,1800,1,2002,NEIVA INDUSTRIA AERONAUTICA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MT,2007,,2,0,1,0,2
pt_upy_21_11_07.pdf,A-005/CENIPA/2010,31081,numero,0,0,SUBSTANCIAL,3350.0,953.0,59.0,5.5,,tabela,AGRÍCOLA,SUBIDA,PISTÃO,1,1800,1,2004,NEIVA,EMB-202,FALHA DO MOTOR EM VOO,SCF-PP,MS,2007,,8,1,1,1,3
pt_uqk_30_10_08.pdf,A-067/CENIPA/2012,34841,numero,0,0,SUBSTANCIAL,6845.5,6245.5,65.5,5.17,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,2004,NEIVA INDUSTRIA AERONAUTICA,EMB-202,VOO CONTROLADO CONTRA O TERRENO,CFIT,RS,2008,,2,0,1,0,4
pt_urr_01_03_08.pdf.pdf,A-040/CENIPA/2012,31861,numero,1,1,DESTRUÍDA,1350.0,1150.0,50.0,2.0,,tabela,PRIVADA,VOO A BAIXA ALTURA,PISTÃO,1,1800,1,2004,NEIVA INDUSTRIA AERONAUTICA,EMB-202,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MS,2008,,3,1,0,0,3
pt_usx_20_10_08_1.pdf,A-066/CENIPA/2012,34840,numero,0,0,SUBSTANCIAL,1248.33,417.33,35.0,2.42,,tabela,AGRÍCOLA,ESPECIALIZADA,PISTÃO,1,1800,1,2005,NEIVA INDUSTRIA AERONAUTICA,EMB-202,VOO CONTROLADO CONTRA O TERRENO,CFIT,RS,2008,,1,0,1,0,3
pt_utm_11_01_10.pdf,A-016/CENIPA/2011,39507,numero,0,0,SUBSTANCIAL,884.08,639.5,154.42,13.58,,tabela,AGRÍCOLA,OUTRA FASE,PISTÃO,1,1800,1,2005,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,FALHA DO MOTOR EM VOO,SCF-PP,MT,2010,,2,0,1,0,2
pt_utx_13_01_09.pdf,A-060/CENIPA/2011,35680,numero,0,0,LEVE,3362.0,1102.0,15.0,2.0,,tabela,PRIVADA,OUTRA FASE,PISTÃO,1,1800,1,2006,NEIVA,EMB-202A,FALHA DO MOTOR EM VOO,SCF-PP,RS,2009,,3,0,1,0,5
pt_uxs_28_02_11.pdf,A-089/CENIPA/2011,43977,numero,0,0,SUBSTANCIAL,4600.0,1800.0,50.0,5.0,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1800,1,2009,EMBRAER,EMB-202A,FALHA DO MOTOR EM VOO,SCF-PP,MT,2011,,3,0,1,0,2
pt_uyf_25_02_14_1.pdf,A-042/CENIPA/2014,50812,numero,0,0,SUBSTANCIAL,3000.0,,,,,narrativa,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1800,1,2010,EMBRAER,EMB-202A,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,RS,2014,,0,0,1,0,2
pt_van_15_03_12.pdf,A-185/CENIPA/2013,49882,numero,0,0,SUBSTANCIAL,,,,,,narrativa,PRIVADA,DECOLAGEM,PISTÃO,1,726,2,1969,CESSNA AIRCRAFT,150J,FALHA DO MOTOR EM VOO,SCF-PP,SP,2013,,1,0,1,0,2
